"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2009"	"2009"	2787	64885	4295.3	4135.8	4454.8	81.4
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2010"	"2010"	2782	63814	4359.5	4197.5	4521.5	82.7
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2011"	"2011"	2891	68390	4227.2	4073.1	4381.3	78.6
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2012"	"2012"	2804	69800	4017.2	3868.5	4165.9	75.9
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2013"	"2013"	3017	74600	4044.2	3899.9	4188.5	73.6
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2014"	"2014"	3073	74962	4099.4	3954.5	4244.4	74.0
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2015"	"2015"	3269	79226	4126.2	3984.7	4267.6	72.2
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2016"	"2016"	3486	86006	4053.2	3918.7	4187.8	68.6
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2017"	"2017"	3533	86931	4064.1	3930.1	4198.2	68.4
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2018"	"2018"	3718	91206	4076.5	3945.5	4207.5	66.9
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2019"	"2019"	3565	90071	3958.0	3828.1	4087.9	66.3
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2020 "	"2020"	5681	111391	5100.1	4967.4	5232.7	67.7
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"1999"	"1999"	3250	51166	6351.9	6133.5	6570.3	111.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2000"	"2000"	3179	52776	6023.6	5814.2	6233.0	106.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2001"	"2001"	3041	52773	5762.4	5557.6	5967.2	104.5
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2002"	"2002"	2967	52922	5606.4	5404.6	5808.1	102.9
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2003"	"2003"	2948	53103	5551.5	5351.1	5751.9	102.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2004"	"2004"	2864	57205	5006.6	4823.2	5189.9	93.6
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2005"	"2005"	2731	53771	5078.9	4888.5	5269.4	97.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2006"	"2006"	2886	55556	5194.8	5005.2	5384.3	96.7
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2007"	"2007"	2869	57717	4970.8	4788.9	5152.7	92.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2008"	"2008"	2731	57700	4733.1	4555.6	4910.6	90.6
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2009"	"2009"	2802	62888	4455.5	4290.6	4620.5	84.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2010"	"2010"	2790	61868	4509.6	4342.3	4676.9	85.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2011"	"2011"	2719	62541	4347.5	4184.1	4511.0	83.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2012"	"2012"	2806	65085	4311.3	4151.8	4470.8	81.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2013"	"2013"	2991	67038	4461.6	4301.8	4621.5	81.6
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2014"	"2014"	3173	71753	4422.1	4268.2	4576.0	78.5
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2015"	"2015"	3149	72010	4373.0	4220.3	4525.7	77.9
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2016"	"2016"	3408	76039	4481.9	4331.4	4632.4	76.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2017"	"2017"	3625	82816	4377.2	4234.7	4519.7	72.7
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2018"	"2018"	3572	83460	4279.9	4139.5	4420.3	71.6
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2019"	"2019"	3651	87465	4174.2	4038.8	4309.6	69.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2020 "	"2020"	4897	86244	5678.1	5519.0	5837.1	81.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"1999"	"1999"	3273	48218	6787.9	6555.4	7020.5	118.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2000"	"2000"	3245	49721	6526.4	6301.9	6751.0	114.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2001"	"2001"	3116	49688	6271.1	6050.9	6491.3	112.3
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2002"	"2002"	3019	49609	6085.6	5868.5	6302.7	110.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2003"	"2003"	2997	49592	6043.3	5826.9	6259.7	110.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2004"	"2004"	2827	49571	5702.9	5492.7	5913.2	107.3
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2005"	"2005"	2948	53242	5537.0	5337.1	5736.9	102.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2006"	"2006"	2798	49889	5608.5	5400.6	5816.3	106.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2007"	"2007"	2863	51418	5568.1	5364.1	5772.1	104.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2008"	"2008"	2899	53226	5446.6	5248.3	5644.9	101.2
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2009"	"2009"	2666	53018	5028.5	4837.6	5219.4	97.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2010"	"2010"	2914	57499	5067.9	4883.9	5251.9	93.9
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2011"	"2011"	2836	59688	4751.4	4576.5	4926.2	89.2
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2012"	"2012"	2807	59297	4733.8	4558.7	4908.9	89.3
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2013"	"2013"	2867	62314	4600.9	4432.5	4769.3	85.9
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2014"	"2014"	3037	64286	4724.2	4556.2	4892.2	85.7
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2015"	"2015"	3235	68676	4710.5	4548.2	4872.9	82.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2016"	"2016"	3256	68876	4727.3	4565.0	4889.7	82.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2017"	"2017"	3369	72976	4616.6	4460.7	4772.5	79.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2018"	"2018"	3771	79240	4759.0	4607.1	4910.9	77.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2019"	"2019"	3516	79733	4409.7	4264.0	4555.5	74.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2020 "	"2020"	4689	83569	5610.9	5450.3	5771.5	81.9
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"1999"	"1999"	3297	46831	7040.2	6799.9	7280.5	122.6
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2000"	"2000"	3139	44942	6984.6	6740.2	7228.9	124.7
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2001"	"2001"	3158	47223	6687.4	6454.2	6920.7	119.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2002"	"2002"	3087	47004	6567.5	6335.8	6799.2	118.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2003"	"2003"	3091	47119	6560.0	6328.7	6791.3	118.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2004"	"2004"	2910	47224	6162.1	5938.2	6386.0	114.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2005"	"2005"	2788	47435	5877.5	5659.3	6095.7	111.3
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2006"	"2006"	2916	51175	5698.1	5491.3	5904.9	105.5
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2007"	"2007"	2671	48151	5547.1	5336.8	5757.5	107.3
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2008"	"2008"	2747	49816	5514.3	5308.1	5720.5	105.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2009"	"2009"	2807	51777	5421.3	5220.8	5621.9	102.3
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2010"	"2010"	2813	50644	5554.5	5349.2	5759.7	104.7
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2011"	"2011"	2828	55466	5098.6	4910.7	5286.5	95.9
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2012"	"2012"	2884	56358	5117.3	4930.5	5304.1	95.3
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2013"	"2013"	3038	56571	5370.2	5179.3	5561.2	97.4
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2014"	"2014"	2988	59535	5018.9	4838.9	5198.9	91.8
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2015"	"2015"	3065	61261	5003.2	4826.1	5180.3	90.4
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2016"	"2016"	3182	65431	4863.1	4694.2	5032.1	86.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2017"	"2017"	3298	65830	5009.9	4838.9	5180.9	87.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2018"	"2018"	3517	69578	5054.8	4887.7	5221.8	85.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2019"	"2019"	3649	75506	4832.7	4675.9	4989.5	80.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2020 "	"2020"	4847	75925	6383.9	6204.2	6563.7	91.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"1999"	"1999"	3212	40717	7888.6	7615.8	8161.4	139.2
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2000"	"2000"	3142	41501	7570.9	7306.2	7835.6	135.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2001"	"2001"	3071	42419	7239.7	6983.6	7495.7	130.6
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2002"	"2002"	3075	43985	6991.0	6743.9	7238.1	126.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2003"	"2003"	3051	43697	6982.2	6734.4	7229.9	126.4
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2004"	"2004"	2965	43677	6788.5	6544.1	7032.8	124.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2005"	"2005"	3018	43733	6901.0	6654.8	7147.2	125.6
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2006"	"2006"	2814	43880	6412.9	6176.0	6649.9	120.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2007"	"2007"	2872	47289	6073.3	5851.2	6295.4	113.3
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2008"	"2008"	2689	44408	6055.2	5826.3	6284.1	116.8
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2009"	"2009"	2693	45882	5869.4	5647.7	6091.1	113.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2010"	"2010"	2742	48462	5658.0	5446.3	5869.8	108.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2011"	"2011"	2637	49133	5367.1	5162.2	5571.9	104.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2012"	"2012"	2918	52172	5593.0	5390.1	5796.0	103.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2013"	"2013"	2949	53503	5511.8	5312.9	5710.8	101.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2014"	"2014"	2883	53853	5353.5	5158.0	5548.9	99.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2015"	"2015"	3129	56498	5538.2	5344.2	5732.3	99.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2016"	"2016"	3078	58156	5292.7	5105.7	5479.6	95.4
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2017"	"2017"	3227	62326	5177.6	4999.0	5356.3	91.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2018"	"2018"	3387	62534	5416.3	5233.8	5598.7	93.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2019"	"2019"	3411	66116	5159.1	4986.0	5332.3	88.3
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2020 "	"2020"	4936	71630	6891.0	6698.7	7083.2	98.1
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"1999"	"1999"	2944	37477	7855.5	7571.7	8139.3	144.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2000"	"2000"	3039	37893	8020.0	7734.8	8305.1	145.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2001"	"2001"	3034	38778	7824.0	7545.6	8102.4	142.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2002"	"2002"	2982	39406	7567.4	7295.8	7839.0	138.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2003"	"2003"	3077	40913	7520.8	7255.1	7786.6	135.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2004"	"2004"	3057	40667	7517.2	7250.7	7783.6	136.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2005"	"2005"	2920	40725	7170.0	6910.0	7430.1	132.7
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2006"	"2006"	2725	40836	6673.0	6422.5	6923.6	127.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2007"	"2007"	2789	41085	6788.4	6536.4	7040.3	128.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2008"	"2008"	2834	44335	6392.2	6156.9	6627.6	120.1
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2009"	"2009"	2685	41690	6440.4	6196.8	6684.0	124.3
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2010"	"2010"	2648	41697	6350.6	6108.7	6592.5	123.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2011"	"2011"	2798	45591	6137.2	5909.8	6364.6	116.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2012"	"2012"	2750	46027	5974.8	5751.4	6198.1	113.9
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2013"	"2013"	2951	49305	5985.2	5769.2	6201.1	110.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2014"	"2014"	2901	50719	5719.7	5511.6	5927.9	106.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2015"	"2015"	2994	50846	5888.4	5677.4	6099.3	107.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2016"	"2016"	3058	53389	5727.8	5524.8	5930.8	103.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2017"	"2017"	3196	55160	5794.1	5593.2	5994.9	102.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2018"	"2018"	3320	58911	5635.6	5443.9	5827.3	97.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2019"	"2019"	3302	59307	5567.6	5377.7	5757.5	96.9
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2020 "	"2020"	4619	62431	7398.6	7185.2	7611.9	108.9
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"1999"	"1999"	2980	33643	8857.7	8539.7	9175.7	162.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2000"	"2000"	2926	33540	8723.9	8407.8	9040.0	161.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2001"	"2001"	3050	35157	8675.4	8367.5	8983.3	157.1
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2002"	"2002"	3083	35633	8652.1	8346.7	8957.5	155.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2003"	"2003"	2908	36189	8035.6	7743.5	8327.7	149.0
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2004"	"2004"	2907	37511	7749.7	7468.0	8031.4	143.7
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2005"	"2005"	2856	37297	7657.5	7376.6	7938.3	143.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2006"	"2006"	2740	37351	7335.8	7061.1	7610.5	140.1
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2007"	"2007"	2644	37467	7056.9	6787.9	7325.9	137.2
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2008"	"2008"	2716	37671	7209.8	6938.6	7480.9	138.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2009"	"2009"	2620	40632	6448.1	6201.2	6695.0	126.0
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2010"	"2010"	2621	38994	6721.5	6464.2	6978.9	131.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2011"	"2011"	2595	40619	6388.6	6142.8	6634.4	125.4
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2012"	"2012"	2765	42499	6506.0	6263.5	6748.5	123.7
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2013"	"2013"	2847	43260	6581.1	6339.4	6822.9	123.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2014"	"2014"	2878	46499	6189.4	5963.3	6415.5	115.4
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2015"	"2015"	3032	47656	6362.3	6135.8	6588.7	115.5
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2016"	"2016"	3080	47839	6438.3	6210.9	6665.6	116.0
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2017"	"2017"	3161	50428	6268.3	6049.8	6486.9	111.5
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2018"	"2018"	3245	51860	6257.2	6041.9	6472.5	109.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2019"	"2019"	3394	55771	6085.6	5880.9	6290.3	104.5
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2020 "	"2020"	4280	55714	7682.1	7451.9	7912.2	117.4
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"1999"	"1999"	2737	31395	8717.9	8391.3	9044.6	166.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2000"	"2000"	2914	32566	8948.0	8623.1	9272.9	165.8
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2001"	"2001"	2811	30756	9139.7	8801.8	9477.6	172.4
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2002"	"2002"	3004	31977	9394.3	9058.3	9730.2	171.4
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2003"	"2003"	2959	32401	9132.4	8803.4	9461.5	167.9
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2004"	"2004"	2805	32852	8538.3	8222.3	8854.3	161.2
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2005"	"2005"	2893	34070	8491.3	8181.9	8800.8	157.9
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2006"	"2006"	2826	33882	8340.7	8033.2	8648.2	156.9
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2007"	"2007"	2726	33957	8027.8	7726.4	8329.2	153.8
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2008"	"2008"	2722	34035	7997.6	7697.2	8298.1	153.3
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2009"	"2009"	2594	34210	7582.6	7290.8	7874.4	148.9
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2010"	"2010"	2725	36488	7468.2	7187.8	7748.6	143.1
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2011"	"2011"	2560	36232	7065.6	6791.9	7339.3	139.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2012"	"2012"	2748	37710	7287.2	7014.7	7559.7	139.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2013"	"2013"	2839	39763	7139.8	6877.2	7402.4	134.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2014"	"2014"	2846	40584	7012.6	6755.0	7270.3	131.5
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2015"	"2015"	3014	43438	6938.6	6690.9	7186.3	126.4
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2016"	"2016"	2994	44574	6716.9	6476.3	6957.5	122.8
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2017"	"2017"	2959	44963	6581.0	6343.8	6818.1	121.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2018"	"2018"	3166	47153	6714.3	6480.4	6948.2	119.3
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2019"	"2019"	3140	48967	6412.5	6188.2	6636.8	114.4
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2020 "	"2020"	4277	52103	8208.7	7962.7	8454.8	125.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"1999"	"1999"	2428	24603	9868.7	9476.2	10261.3	200.3
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2000"	"2000"	2692	25902	10393.0	10000.4	10785.6	200.3
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2001"	"2001"	2838	29351	9669.2	9313.4	10024.9	181.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2002"	"2002"	2662	27946	9525.5	9163.7	9887.4	184.6
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2003"	"2003"	2815	29157	9654.6	9298.0	10011.3	182.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2004"	"2004"	2636	29627	8897.3	8557.6	9236.9	173.3
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2005"	"2005"	2747	30165	9106.6	8766.0	9447.1	173.8
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2006"	"2006"	2743	31425	8728.7	8402.1	9055.4	166.7
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2007"	"2007"	2603	31393	8291.7	7973.1	8610.2	162.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2008"	"2008"	2634	31589	8338.3	8019.9	8656.8	162.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2009"	"2009"	2524	31762	7946.6	7636.6	8256.6	158.2
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2010"	"2010"	2504	31668	7907.0	7597.3	8216.7	158.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2011"	"2011"	2568	34503	7442.8	7155.0	7730.7	146.9
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2012"	"2012"	2565	33438	7670.9	7374.0	7967.8	151.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2013"	"2013"	2566	35079	7314.9	7031.9	7598.0	144.4
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2014"	"2014"	2704	37039	7300.4	7025.2	7575.6	140.4
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2015"	"2015"	2789	37678	7402.2	7127.5	7676.9	140.2
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2016"	"2016"	2913	40438	7203.6	6942.0	7465.2	133.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2017"	"2017"	3025	41682	7257.3	6998.7	7516.0	132.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2018"	"2018"	3037	41880	7251.7	6993.8	7509.6	131.6
